getpwuid_r did not find a match for uid 501
Filtering the log data using "processImagePath CONTAINS "ClaudeCodeUI""
Timestamp                       Thread     Type        Activity             PID    TTL  
2025-08-21 00:35:43.076659-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Created background task <_UIBackgroundTaskInfo: 0x600001774540>: taskID = 3, taskName = CoreData: Adding persistent store, creationTime = 44412 (elapsed = 0).
2025-08-21 00:35:43.078815-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending background task with UIBackgroundTaskIdentifier: 3
2025-08-21 00:35:43.078843-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Ending task with identifier 3 and description: <_UIBackgroundTaskInfo: 0x600001774540>: taskID = 3, taskName = CoreData: Adding persistent store, creationTime = 44412 (elapsed = 0), _expireHandler: <__NSGlobalBlock__: 0x1e6e54040>
2025-08-21 00:35:43.078865-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:BackgroundTask] Decrementing reference count for assertion <BKSProcessAssertion: 0x600002102080> (used by background task with identifier 3: <_UIBackgroundTaskInfo: 0x600001774540>: taskID = 3, taskName = CoreData: Adding persistent store, creationTime = 44412 (elapsed = 0))
2025-08-21 00:35:43.078990-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:EventDeferring] [0x600002949e30] Scene target of event deferring environments did update: scene: 0x10510c010; current systemShellManagesKeyboardFocus: 1; systemShellManagesKeyboardFocusForScene: 1; eligibleForRecordRemoval: 1;
2025-08-21 00:35:43.079008-0400 0x105dbc   Default     0x0                  82435  1    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyWindow] Scene became target of keyboard event deferring environment: UIWindowScene: 0x10510c010; scene identity: com.apple.frontboard.systemappservices/FBSceneManager:sceneID%3Acom.claudecode.ui-default
2025-08-21 00:35:43.079225-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] startConnection
2025-08-21 00:35:43.079409-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (libxpc.dylib) [com.apple.xpc:connection] [0x105e04080] activating connection: mach=true listener=false peer=false name=com.apple.UIKit.KeyboardManagement.hosted
2025-08-21 00:35:43.084664-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Not push traits update to screen for new style 2, <UIWindowScene: 0x10510c010> (7527E762-B4AA-4A19-B529-28EBE638079D)
2025-08-21 00:35:43.084887-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-08-21 00:35:43.084975-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:] networkd_settings_read_from_file initialized networkd settings by reading plist directly
2025-08-21 00:35:43.086091-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.claudecode.ui-default  persistentID: 7527E762-B4AA-4A19-B529-28EBE638079D
2025-08-21 00:35:43.086140-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 12; deactivation reasons: 4128 -> 32; animating application lifecycle event: 1
2025-08-21 00:35:43.086165-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] Send setDeactivating: N (-DeactivationReason:SuspendedEventsOnly)
2025-08-21 00:35:43.086217-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:Application] Deactivation reason removed: 5; deactivation reasons: 32 -> 0; animating application lifecycle event: 0
2025-08-21 00:35:43.086225-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> resuming, timeouts(60.0, 604800.0) qos(0x19) voucher(<OS_voucher: 0x600002149f90>) activity(00000000-0000-0000-0000-000000000000)
2025-08-21 00:35:43.086355-0400 0x105e0b   Activity    0x375c96             82435  0    ClaudeCodeUI: (CoreFoundation) Loading Preferences From User Session CFPrefsD
2025-08-21 00:35:43.086760-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.claudecode.ui-default  persistentID: 7527E762-B4AA-4A19-B529-28EBE638079D
2025-08-21 00:35:43.087179-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.claudecode.ui-default  persistentID: 7527E762-B4AA-4A19-B529-28EBE638079D
2025-08-21 00:35:43.087486-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:AppLifecycle] sceneOfRecord: sceneID: sceneID:com.claudecode.ui-default  persistentID: 7527E762-B4AA-4A19-B529-28EBE638079D
2025-08-21 00:35:43.087510-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Scene did update interface style to 1, <UIWindowScene: 0x10510c010> (7527E762-B4AA-4A19-B529-28EBE638079D)
2025-08-21 00:35:43.087586-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:InterfaceStyle] Push traits update to screen for new style 1, <UIWindowScene: 0x10510c010> (7527E762-B4AA-4A19-B529-28EBE638079D)
2025-08-21 00:35:43.088336-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.KeyboardArbiter:Client] handleKeyboardChange: set currentKeyboard:N (wasKeyboard:N)
2025-08-21 00:35:43.088377-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] forceReloadInputViews
2025-08-21 00:35:43.088398-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardSceneDelegate] Reloading input views for: <(null): 0x0; > force: 1
2025-08-21 00:35:43.088672-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:KeyboardArbiterClientLog] isWritingToolsHandlingKeyboardTracking:Y (WT ready:Y, Arbiter ready:Y)
2025-08-21 00:35:43.089387-0400 0x105dbc   Default     0x0                  82435  0    ClaudeCodeUI: (UIKitCore) [com.apple.UIKit:_UIVisualStyleRegistry] Warning: no visual style classes have been registered at all.
2025-08-21 00:35:43.091357-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Initializing NSHTTPCookieStorage singleton
2025-08-21 00:35:43.091547-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Initializing CFHTTPCookieStorage singleton
2025-08-21 00:35:43.091559-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Creating default cookie storage with process/bundle identifier
2025-08-21 00:35:43.091690-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Initializing AlternativeServices Storage singleton
2025-08-21 00:35:43.091806-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CoreServicesInternal) [com.apple.FileURL:default] kExcludedFromBackupXattrName set on path: /Users/nick/Library/Developer/CoreSimulator/Devices/A707456B-44DB-472F-9722-C88153CDFFA1/data/Containers/Data/Application/1407F5DA-ECB4-4D16-A4B3-65995B49DF45/Library/HTTPStorages/com.claudecode.ui
2025-08-21 00:35:43.092569-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Garbage collection for alternative services
2025-08-21 00:35:43.093414-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: starting, TC(0x0)
2025-08-21 00:35:43.093612-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 545B5829-70C9-4F79-A484-7AEF7F413068 IPv4#3b04c947:3004 tcp, url: ws://192.168.0.43:3004/ws, definite, attribution: developer, context: com.apple.CFNetwork.NSURLSession.{4C19511A-81EA-4137-AEB5-5B8352FD3839}{(null)}{Y}{2}{0x0} (private), proc: 87A7ABFA-A27A-396D-A067-90FDE92E091D] start
2025-08-21 00:35:43.093660-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 initial parent-flow ((null))] event: path:start @0.000s
2025-08-21 00:35:43.093843-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 waiting parent-flow (satisfied (Path is satisfied), interface: lo0)] event: path:satisfied @0.000s, uuid: EC1ED6B6-03D2-4257-8A07-CDB082636C54
2025-08-21 00:35:43.094503-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_connect @0.000s
2025-08-21 00:35:43.094514-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C1] reporting state preparing
2025-08-21 00:35:43.094612-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> setting up Connection 1
2025-08-21 00:35:43.094857-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_socket_handle_socket_event [C1:2] Socket received CONNECTED event
2025-08-21 00:35:43.094966-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_flow_connected [C1 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Transport protocol connected (socket)
2025-08-21 00:35:43.094983-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_transport @0.001s
2025-08-21 00:35:43.094997-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_flow_connected [C1 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] Output protocol connected (CFNetworkConnection-1848377960)
2025-08-21 00:35:43.095278-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:finish_connect @0.001s
2025-08-21 00:35:43.095628-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C1] reporting state ready
2025-08-21 00:35:43.095714-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 ready socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:changed_viability @0.002s
2025-08-21 00:35:43.095750-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_send_viability_changed_on_nw_queue [C1] viability_changed_handler(true)
2025-08-21 00:35:43.095776-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: connected successfully
2025-08-21 00:35:43.095805-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: ready C(N) E(N)
2025-08-21 00:35:43.095893-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> now using Connection 1
2025-08-21 00:35:43.096044-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Connection 1: received viability advisory(Y)
2025-08-21 00:35:43.097138-0400 0x105e13   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> sent request, body N 0
2025-08-21 00:35:43.097380-0400 0x105dbc   Error       0x0                  82435  0    ClaudeCodeUI: (CollectionViewCore) [com.apple.UIKit:CompositionalLayout] Attempting to add contentInsets to an item's dimension along an estimated axis. Insets along any estimated axes will be ignored. Use the item's edgeSpacing or the containing group's interItemSpacing instead. Item: <NSCollectionLayoutItem 0x60000260e160 size={.containerWidthFactor(0.5), .estimated(200)}>
	contentInsets={8, 8, 8, 8}
2025-08-21 00:35:43.097523-0400 0x105dbc   Error       0x0                  82435  0    ClaudeCodeUI: (CollectionViewCore) [com.apple.UIKit:CompositionalLayout] Attempting to add contentInsets to an item's dimension along an estimated axis. Insets along any estimated axes will be ignored. Use the item's edgeSpacing or the containing group's interItemSpacing instead. Item: <NSCollectionLayoutItem 0x60000260dce0 size={.containerWidthFactor(0.5), .estimated(200)}>
	contentInsets={8, 8, 8, 8}
2025-08-21 00:35:43.097592-0400 0x105dbc   Error       0x0                  82435  0    ClaudeCodeUI: (CollectionViewCore) [com.apple.UIKit:CompositionalLayout] Attempting to add contentInsets to an item's dimension along an estimated axis. Insets along any estimated axes will be ignored. Use the item's edgeSpacing or the containing group's interItemSpacing instead. Item: <NSCollectionLayoutItem 0x60000260e280 size={.containerWidthFactor(0.5), .estimated(200)}>
	contentInsets={8, 8, 8, 8}
2025-08-21 00:35:43.097637-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> received response, status 101 content U
2025-08-21 00:35:43.097673-0400 0x105dbc   Error       0x0                  82435  0    ClaudeCodeUI: (CollectionViewCore) [com.apple.UIKit:CompositionalLayout] Attempting to add contentInsets to an item's dimension along an estimated axis. Insets along any estimated axes will be ignored. Use the item's edgeSpacing or the containing group's interItemSpacing instead. Item: <NSCollectionLayoutItem 0x60000260c420 size={.containerWidthFactor(0.5), .estimated(200)}>
	contentInsets={8, 8, 8, 8}
2025-08-21 00:35:43.097679-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> response ended
2025-08-21 00:35:43.097741-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (CFNetwork) [com.apple.CFNetwork:Default] Task <0969D382-55A6-43C2-A8FB-10B2461A23FF>.<1> done using Connection 1
2025-08-21 00:35:43.098041-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] [C1 IPv4#3b04c947:3004 in_progress socket-flow (satisfied (Path is satisfied), interface: lo0)] event: flow:start_secondary_connect @0.004s
2025-08-21 00:35:43.098135-0400 0x105e0b   Default     0x0                  82435  0    ClaudeCodeUI: (Network) [com.apple.network:connection] nw_connection_report_state_with_handler_on_nw_queue [C1] reporting state preparing
